id,data_type,loan_type,purchased_bal_gp,district,payer_3yr,balance_proxy,raw_repay_prob,calibrated_repay_prob,predicted_payer_flag,expected_value_proxy,gross_high_priority_agent_call,net_high_priority_agent_call,gross_medium_priority_auto_dialer,net_medium_priority_auto_dialer,gross_low_priority_sms_email,net_low_priority_sms_email,recommended_action,expected_gross_recovery,expected_net_recovery,recommended_contact_cost,policy_rank
3577,M,Credit Card,03. <=25k,TAI PO,N,17500,0.33532804,0.07589930899113008,N,1328.2379073447764,464.8832675706717,379.8832675706717,334.7159526508836,322.7159526508836,162.7091436497351,161.2091436497351,Low Priority (SMS/Email),162.7091436497351,161.2091436497351,1.5,839
15848,T,Overdraft,03. <=25k,YUEN LONG,N,17500,0.33530998,0.07589477823482135,N,1328.1586191093736,464.8555166882807,379.8555166882807,334.6959720155621,322.6959720155621,162.69943084089823,161.19943084089823,Low Priority (SMS/Email),162.69943084089823,161.19943084089823,1.5,840
6718,M,Credit Card,03. <=25k,WONG TAI SIN,N,17500,0.33529025,0.07588982894028437,N,1328.0720064549764,464.82520225924173,379.82520225924173,334.674145626654,322.674145626654,162.6888207907346,161.1888207907346,Low Priority (SMS/Email),162.6888207907346,161.1888207907346,1.5,841
10250,M,Credit Card,03. <=25k,CHOI WAN,N,17500,0.33523235,0.0758753034138744,N,1327.817809742802,464.7362334099806,379.7362334099806,334.61008805518605,322.61008805518605,162.6576816934932,161.1576816934932,Low Priority (SMS/Email),162.6576816934932,161.1576816934932,1.5,842
2810,M,Personal Loan,03. <=25k,YUEN LONG,N,17500,0.33521816,0.07587174512111616,N,1327.7555396195328,464.7144388668364,379.7144388668364,334.59439598412223,322.59439598412223,162.65005360339273,161.15005360339273,Low Priority (SMS/Email),162.65005360339273,161.15005360339273,1.5,843
6097,M,Personal Loan,03. <=25k,HO MAN TIN,N,17500,0.33520204,0.07586770102237822,N,1327.6847678916188,464.68966876206656,379.68966876206656,334.5765615086879,322.5765615086879,162.64138406672328,161.14138406672328,Low Priority (SMS/Email),162.64138406672328,161.14138406672328,1.5,844
11866,M,Credit Card,02. <=10k,NORTH POINT,N,7500,0.6277439,0.17691510125123844,Y,1326.8632593842883,464.4021407845009,379.4021407845009,334.36954136484064,322.36954136484064,162.5407492745753,161.0407492745753,Low Priority (SMS/Email),162.5407492745753,161.0407492745753,1.5,845
11103,M,Credit Card,02. <=10k,MONG KOK,Y,7500,0.62773,0.176908202261769,Y,1326.8115169632676,464.3840309371436,379.3840309371436,334.3565022747434,322.3565022747434,162.53441082800026,161.03441082800026,Low Priority (SMS/Email),162.53441082800026,161.03441082800026,1.5,846
7541,M,Credit Card,03. <=25k,WAN CHAI,N,17500,0.3348677,0.07578385928108705,N,1326.2175374190233,464.1761380966581,379.1761380966581,334.20681942959385,322.20681942959385,162.46164833383034,160.96164833383034,Low Priority (SMS/Email),162.46164833383034,160.96164833383034,1.5,847
12276,T,Credit Card,02. <=10k,TO KWA WAN,N,7500,0.6275684,0.17682795440413182,Y,1326.2096580309887,464.173380310846,379.173380310846,334.2048338238091,322.2048338238091,162.4606831087961,160.9606831087961,Low Priority (SMS/Email),162.4606831087961,160.9606831087961,1.5,848
4739,M,Credit Card,04. <=50k,SHEK TONG TSUI,N,37500,0.1549849,0.03536363941343593,N,1326.1364780038473,464.1477673013465,379.1477673013465,334.1863924569695,322.1863924569695,162.45171855547127,160.95171855547127,Low Priority (SMS/Email),162.45171855547127,160.95171855547127,1.5,849
11382,M,Credit Card,02. <=10k,TSUEN WAN,N,7500,0.6275427,0.17681517079256767,Y,1326.1137809442575,464.1398233304901,379.1398233304901,334.18067279795287,322.18067279795287,162.44893816567154,160.94893816567154,Low Priority (SMS/Email),162.44893816567154,160.94893816567154,1.5,850
5434,M,Credit Card,04. <=50k,NGAU TAU KOK,N,37500,0.15495953,0.035358369863539206,N,1325.9388698827202,464.07860445895204,379.07860445895204,334.1365952104455,322.1365952104455,162.4275115606332,160.9275115606332,Low Priority (SMS/Email),162.4275115606332,160.9275115606332,1.5,851
14478,M,Credit Card,05. <=100k,DISCOVERY BAY,N,75000,0.06987772,0.01767774056763297,N,1325.8305425724727,464.0406899003654,379.0406899003654,334.1092967282631,322.1092967282631,162.41424146512787,160.91424146512787,Low Priority (SMS/Email),162.41424146512787,160.91424146512787,1.5,852
8155,M,Credit Card,04. <=50k,CHOI HUNG,N,37500,0.15494104,0.03535452990122539,N,1325.7948712959521,464.0282049535832,379.0282049535832,334.1003075665799,322.1003075665799,162.4098717337541,160.9098717337541,Low Priority (SMS/Email),162.4098717337541,160.9098717337541,1.5,853
8156,T,Credit Card,04. <=50k,CHOI HUNG,N,37500,0.15494104,0.03535452990122539,N,1325.7948712959521,464.0282049535832,379.0282049535832,334.1003075665799,322.1003075665799,162.4098717337541,160.9098717337541,Low Priority (SMS/Email),162.4098717337541,160.9098717337541,1.5,854
9584,T,Personal Loan,03. <=25k,NORTH POINT,N,17500,0.3347312,0.07574964458391775,N,1325.6187802185607,463.9665730764962,378.9665730764962,334.05593261507727,322.05593261507727,162.38830057677367,160.88830057677367,Low Priority (SMS/Email),162.38830057677367,160.88830057677367,1.5,855
7228,T,Personal Loan,03. <=25k,TO KWA WAN,N,17500,0.33466753,0.07573369016633835,N,1325.3395779109212,463.86885226882237,378.86885226882237,333.98557363355206,321.98557363355206,162.3540982940878,160.8540982940878,Low Priority (SMS/Email),162.3540982940878,160.8540982940878,1.5,856
2553,M,Personal Loan,03. <=25k,WAN CHAI,N,17500,0.3346597,0.07573172585038852,N,1325.305202381799,463.8568208336296,378.8568208336296,333.9769110002133,321.9769110002133,162.34988729177036,160.84988729177036,Low Priority (SMS/Email),162.34988729177036,160.84988729177036,1.5,857
2178,M,Credit Card,03. <=25k,YUEN LONG,N,17500,0.3345049,0.0756929373752308,N,1324.6264040665392,463.61924142328866,378.61924142328866,333.80585382476784,321.80585382476784,162.266734498151,160.766734498151,Low Priority (SMS/Email),162.266734498151,160.766734498151,1.5,858
2076,T,Credit Card,03. <=25k,CHAI WAN,N,17500,0.334501,0.07569195919572778,N,1324.6092859252362,463.61325007383266,378.61325007383266,333.8015400531595,321.8015400531595,162.2646375258414,160.7646375258414,Low Priority (SMS/Email),162.2646375258414,160.7646375258414,1.5,859
11974,M,Credit Card,04. <=50k,NORTH POINT,N,37500,0.15473197,0.0353111195057312,N,1324.1669814649201,463.458443512722,378.458443512722,333.6900793291598,321.6900793291598,162.2104552294527,160.7104552294527,Low Priority (SMS/Email),162.2104552294527,160.7104552294527,1.5,860
14243,M,Credit Card,03. <=25k,TSZ WAN SHAN,N,17500,0.33434197,0.07565212021870049,N,1323.9121038272585,463.36923633954046,378.36923633954046,333.6258501644691,321.6258501644691,162.17923271883916,160.67923271883916,Low Priority (SMS/Email),162.17923271883916,160.67923271883916,1.5,861
3096,T,Personal Loan,03. <=25k,TSUEN WAN,N,17500,0.33433172,0.0756495522261266,N,1323.8671639572156,463.3535073850254,378.3535073850254,333.6145253172183,321.6145253172183,162.1737275847589,160.6737275847589,Low Priority (SMS/Email),162.1737275847589,160.6737275847589,1.5,862
10190,M,Credit Card,03. <=25k,TIN SHUI WAI,N,17500,0.33432946,0.07564898488443847,N,1323.8572354776732,463.35003241718556,378.35003241718556,333.6120233403736,321.6120233403736,162.17251134601494,160.67251134601494,Low Priority (SMS/Email),162.17251134601494,160.67251134601494,1.5,863
4457,M,Personal Loan,03. <=25k,TSEUNG KWAN O,N,17500,0.3343082,0.07564366242067691,N,1323.764092361846,463.31743232664604,378.31743232664604,333.5885512751851,321.5885512751851,162.16110131432612,160.66110131432612,Low Priority (SMS/Email),162.16110131432612,160.66110131432612,1.5,864
10772,T,Personal Loan,02. <=10k,TSUEN WAN,Y,7500,0.6268684,0.17648081519732006,Y,1323.6061139799006,463.26213989296514,378.26213989296514,333.5487407229349,321.5487407229349,162.14174896253778,160.64174896253778,Low Priority (SMS/Email),162.14174896253778,160.64174896253778,1.5,865
4394,M,Credit Card,03. <=25k,TAI KOK TSUI,N,17500,0.33425316,0.07562987559194674,N,1323.522822859068,463.23298800067374,378.23298800067374,333.52775136048507,321.52775136048507,162.1315458002358,160.6315458002358,Low Priority (SMS/Email),162.1315458002358,160.6315458002358,1.5,866
8751,M,Credit Card,03. <=25k,SAI KUNG,N,17500,0.3342028,0.07561726171213977,N,1323.302079962446,463.15572798685605,378.15572798685605,333.47212415053633,321.47212415053633,162.1045047953996,160.6045047953996,Low Priority (SMS/Email),162.1045047953996,160.6045047953996,1.5,867
2652,T,Personal Loan,03. <=25k,SHAU KEI WAN,N,17500,0.33415276,0.07560473091005963,N,1323.0827909260436,463.0789768241152,378.0789768241152,333.41686331336297,321.41686331336297,162.07764188844033,160.57764188844033,Low Priority (SMS/Email),162.07764188844033,160.57764188844033,1.5,868
3517,M,Credit Card,04. <=50k,SHAM SHUI PO,N,37500,0.15458055,0.035279679320534975,N,1322.9879745200615,463.0457910820215,378.0457910820215,333.39296957905543,321.39296957905543,162.0660268787075,160.5660268787075,Low Priority (SMS/Email),162.0660268787075,160.5660268787075,1.5,869
11733,M,Credit Card,03. <=25k,TUEN MUN,N,17500,0.33410585,0.07559298463241228,N,1322.8772310672148,463.00703087352514,378.00703087352514,333.3650622289381,321.3650622289381,162.0524608057338,160.5524608057338,Low Priority (SMS/Email),162.0524608057338,160.5524608057338,1.5,870
759,M,Credit Card,04. <=50k,TIN SHUI WAI,N,37500,0.1545579,0.03527497675368892,N,1322.8116282633346,462.98406989216704,377.98406989216704,333.34853032236026,321.34853032236026,162.04442446225846,160.54442446225846,Low Priority (SMS/Email),162.04442446225846,160.54442446225846,1.5,871
13605,M,Credit Card,04. <=50k,TSIM SHA TSUI,N,37500,0.15448903,0.03526067748862919,N,1322.2754058235946,462.7963920382581,377.7963920382581,333.2134022675458,321.2134022675458,161.97873721339033,160.47873721339033,Low Priority (SMS/Email),161.97873721339033,160.47873721339033,1.5,872
4791,M,Credit Card,03. <=25k,TAIKOO SHING,N,17500,0.33395055,0.07555410263687148,N,1322.196796145251,462.76887865083785,377.76887865083785,333.19359262860326,321.19359262860326,161.96910752779323,160.46910752779323,Low Priority (SMS/Email),161.96910752779323,160.46910752779323,1.5,873
14888,T,Credit Card,02. <=10k,MUI WO,N,7500,0.6264649,0.17628106480939115,Y,1322.1079860704338,462.73779512465177,377.73779512465177,333.1712124897493,321.1712124897493,161.9582282936281,160.4582282936281,Low Priority (SMS/Email),161.9582282936281,160.4582282936281,1.5,874
5774,M,Credit Card,03. <=25k,KWAI CHUNG,N,17500,0.33387,0.0755339378259497,N,1321.84391195412,462.6453691839419,377.6453691839419,333.10466581243816,321.10466581243816,161.92587921437965,160.42587921437965,Low Priority (SMS/Email),161.92587921437965,160.42587921437965,1.5,875
2339,M,Personal Loan,03. <=25k,TSING YI,N,17500,0.33386925,0.07553375133370924,N,1321.8406483399117,462.6442269189691,377.6442269189691,333.1038433816577,321.1038433816577,161.92547942163918,160.42547942163918,Low Priority (SMS/Email),161.92547942163918,160.42547942163918,1.5,876
4830,M,Credit Card,03. <=25k,TUEN MUN,N,17500,0.33384767,0.07552835061179841,N,1321.7461357064722,462.6111474972652,377.6111474972652,333.08002619803096,321.08002619803096,161.9139016240428,160.4139016240428,Low Priority (SMS/Email),161.9139016240428,160.4139016240428,1.5,877
6524,T,Credit Card,04. <=50k,NGAU TAU KOK,N,37500,0.15441658,0.03524563613262031,N,1321.7113549732615,462.5989742406415,377.5989742406415,333.07126145326185,321.07126145326185,161.90964098422452,160.40964098422452,Low Priority (SMS/Email),161.90964098422452,160.40964098422452,1.5,878
14284,T,Overdraft,04. <=50k,WAH FU,N,37500,0.1543648,0.03523488593262161,N,1321.3082224733105,462.45787786565865,377.45787786565865,332.96967206327423,320.96967206327423,161.86025725298052,160.36025725298052,Low Priority (SMS/Email),161.86025725298052,160.36025725298052,1.5,879
4505,M,Credit Card,03. <=25k,TIN SHUI WAI,N,17500,0.33367628,0.0754854570884396,N,1320.9954990476929,462.3484246666925,377.3484246666925,332.8908657600186,320.8908657600186,161.82194863334237,160.32194863334237,Low Priority (SMS/Email),161.82194863334237,160.32194863334237,1.5,880
1571,M,Credit Card,04. <=50k,YAU MA TEI,N,37500,0.15431525,0.03522459996870249,N,1320.9224988263434,462.32287458922013,377.32287458922013,332.8724697042385,320.8724697042385,161.81300610622705,160.31300610622705,Low Priority (SMS/Email),161.81300610622705,160.31300610622705,1.5,881
3407,M,Credit Card,03. <=25k,TO KWA WAN,N,17500,0.33357885,0.07546108050157894,N,1320.5689087776316,462.199118072171,377.199118072171,332.7833650119631,320.7833650119631,161.76969132525986,160.26969132525986,Low Priority (SMS/Email),161.76969132525986,160.26969132525986,1.5,882
8972,T,Credit Card,02. <=10k,KWUN TONG,N,7500,0.6260462,0.1760740704589608,Y,1320.5555284422062,462.19443495477213,377.19443495477213,332.7799931674359,320.7799931674359,161.76805223417023,160.26805223417023,Low Priority (SMS/Email),161.76805223417023,160.26805223417023,1.5,883
1752,T,Credit Card,04. <=50k,CHAI WAN,N,37500,0.1541682,0.035194074225132904,N,1319.777783442484,461.92222420486934,376.92222420486934,332.58400142750594,320.58400142750594,161.67277847170425,160.17277847170425,Low Priority (SMS/Email),161.67277847170425,160.17277847170425,1.5,884
4077,M,Credit Card,03. <=25k,YUEN LONG,N,17500,0.33331606,0.07539534393241294,N,1319.4185188172264,461.7964815860292,376.7964815860292,332.493466741941,320.493466741941,161.6287685551102,160.1287685551102,Low Priority (SMS/Email),161.6287685551102,160.1287685551102,1.5,886
4078,M,Credit Card,03. <=25k,YUEN LONG,N,17500,0.33331606,0.07539534393241294,N,1319.4185188172264,461.7964815860292,376.7964815860292,332.493466741941,320.493466741941,161.6287685551102,160.1287685551102,Low Priority (SMS/Email),161.6287685551102,160.1287685551102,1.5,885
2098,M,Credit Card,05. <=100k,KOWLOON CITY,N,75000,0.069475606,0.017592066418410626,N,1319.404981380797,461.7917434832789,376.7917434832789,332.4900553079608,320.4900553079608,161.6271102191476,160.1271102191476,Low Priority (SMS/Email),161.6271102191476,160.1271102191476,1.5,887
5150,M,Credit Card,03. <=25k,KWAI CHUNG,N,17500,0.33330324,0.0753921390446913,N,1319.3624332820978,461.7768516487342,376.7768516487342,332.47933318708857,320.47933318708857,161.62189807705695,160.12189807705695,Low Priority (SMS/Email),161.62189807705695,160.12189807705695,1.5,888
12148,T,Personal Loan,02. <=10k,PUI O,N,7500,0.62570137,0.17590382670927557,Y,1319.2787003195667,461.7475451118483,376.7475451118483,332.45823248053074,320.45823248053074,161.6116407891469,160.1116407891469,Low Priority (SMS/Email),161.6116407891469,160.1116407891469,1.5,889
3210,M,Credit Card,03. <=25k,SAI WAN HO,N,17500,0.33327547,0.07538519285487877,N,1319.2408749603785,461.73430623613245,376.73430623613245,332.44870049001537,320.44870049001537,161.60700718264636,160.10700718264636,Low Priority (SMS/Email),161.60700718264636,160.10700718264636,1.5,890
6294,M,Credit Card,03. <=25k,YAU MA TEI,N,17500,0.33315888,0.07535603999831668,N,1318.730699970542,461.5557449896897,376.5557449896897,332.32013639257656,320.32013639257656,161.54451074639138,160.04451074639138,Low Priority (SMS/Email),161.54451074639138,160.04451074639138,1.5,891
2338,M,Credit Card,02. <=10k,YUEN LONG,Y,7500,0.6255403,0.17582437691200165,Y,1318.6828268400122,461.53898939400426,376.53898939400426,332.30807236368304,320.30807236368304,161.53864628790149,160.03864628790149,Low Priority (SMS/Email),161.53864628790149,160.03864628790149,1.5,892
13846,M,Credit Card,02. <=10k,SHAM SHUI PO,N,7500,0.62545717,0.1757833746524642,Y,1318.3753098934817,461.43135846271855,376.43135846271855,332.23057809315736,320.23057809315736,161.50097546195147,160.00097546195147,Low Priority (SMS/Email),161.50097546195147,160.00097546195147,1.5,893
12860,T,Credit Card,02. <=10k,WAN CHAI,N,7500,0.62544423,0.17577699752756162,Y,1318.3274814567121,461.4146185098492,376.4146185098492,332.2185253270914,320.2185253270914,161.49511647844722,159.99511647844722,Low Priority (SMS/Email),161.49511647844722,159.99511647844722,1.5,894
7168,T,Credit Card,04. <=50k,SHAM SHUI PO,N,37500,0.1539376,0.03514620407738799,N,1317.9826529020497,461.29392851571737,376.29392851571737,332.1316285313165,320.1316285313165,161.45287498050106,159.95287498050106,Low Priority (SMS/Email),161.45287498050106,159.95287498050106,1.5,895
11158,M,Credit Card,03. <=25k,TAI WAI,N,17500,0.332908,0.07529332551041118,N,1317.6331964321957,461.17161875126845,376.17161875126845,332.0435655009133,320.0435655009133,161.41006656294394,159.91006656294394,Low Priority (SMS/Email),161.41006656294394,159.91006656294394,1.5,896
5172,T,Overdraft,03. <=25k,KOWLOON CITY,N,17500,0.33271694,0.07524557956286577,N,1316.7976423501511,460.87917482255284,375.87917482255284,331.83300587223806,319.83300587223806,161.3077111878935,159.8077111878935,Low Priority (SMS/Email),161.3077111878935,159.8077111878935,1.5,897
3865,M,Credit Card,03. <=25k,WONG TAI SIN,Y,17500,0.33269933,0.07524117879696458,N,1316.7206289468802,460.85222013140805,375.85222013140805,331.81359849461376,319.81359849461376,161.29827704599282,159.79827704599282,Low Priority (SMS/Email),161.29827704599282,159.79827704599282,1.5,898
6929,M,Credit Card,03. <=25k,SAI KUNG,N,17500,0.33269325,0.07523965977864024,N,1316.694046126204,460.8429161441714,375.8429161441714,331.8068996238034,319.8068996238034,161.29502065045997,159.79502065045997,Low Priority (SMS/Email),161.29502065045997,159.79502065045997,1.5,899
8664,T,Credit Card,03. <=25k,ABERDEEN,N,17500,0.33256468,0.07520754034578071,N,1316.1319560511624,460.64618461790684,375.64618461790684,331.6652529248929,319.6652529248929,161.2261646162674,159.7261646162674,Low Priority (SMS/Email),161.2261646162674,159.7261646162674,1.5,900
7841,M,Credit Card,04. <=50k,SHAM TSENG,N,37500,0.15368012,0.035092761825922636,N,1315.978568472099,460.5924989652346,375.5924989652346,331.6265992549689,319.6265992549689,161.2073746378321,159.7073746378321,Low Priority (SMS/Email),161.2073746378321,159.7073746378321,1.5,901
